謝謝,1
蔡英文,4
總統,6
提問,1
認為,2
信口開河,1
對不起,1
敢,2
看,1
格局,4
太,2
小,3
只,1
說,3
幫,1
寫,1
讀稿機,1
這些,2
幕僚,1
政見會,2
從,2
太平島,1
挖,1
石油,1
到,3
家,1
裡,1
事情,1
摩天輪,1
今天,1
高雄市,1
問題,1
不勝枚舉,1
糊塗,1
在,2
讀,1
稿,1
時候,2
提供,1
資料,2
給,2
指頭,2
指,2
想到,1
跳票,4
何其,1
多,1
對,3
勞工,1
心,1
中,1
最,1
軟,1
台灣,3
缺,1
電,1
工商,1
企業,1
全,1
國,1
人民,3
講,1
謙卑,4
看到,4
反,1
滲透法,1
獨裁,3
高雄,2
選舉,1
支票,1
兌現,1
對得起,2
鄉親,2
林園,1
承諾給,1
幸福,3
快樂,3
覺得,4
過去,1
執政,1
很,2
拜託,2
２０２０年,1
投,2
沒有,1
天理,1
投票,1
韓國瑜,2
非常,1
公平,1
紀錄,1
太多,1
小編,1
報紙,1
上,2
網路,1
撿,1
讓,2
來,1
這麼,1
堂堂正正,1
辯論會,1
修理,1
蔡,1
知道,2
信任,3
用人,1
派系,1
綁架,1
余天,1
認證,1
字,1
請,1
看清楚,1
