同樣,1
道理,1
沒收,1
公投,8
話,1
言重,1
上,1
在,4
地方,1
選舉,6
九合一,2
議題,2
造成,2
步調,1
大亂,1
人民,2
大排長龍,1
情況,1
下去,1
投票,1
時候,1
混亂,1
希望,1
經過,2
足夠,1
討論,2
理智,1
決定,4
勝負,1
輸贏,2
之中,1
考量,1
意向,1
跟,5
特別,1
特定,1
上面,1
想法,1
說,5
把,1
事情,7
分開,1
讓,2
脫勾,1
回歸,1
提議案,1
連署,1
形成,1
社會,1
氛圍,1
受到,1
影響,1
對,1
台灣,1
民主,1
發展,1
制度,1
健全,1
好,1
至於,2
陳,2
前總統,2
想,1
保外,2
就醫,3
馬英九,1
總統,4
時代,1
做,4
決策,1
那麼,2
對於,2
人,1
自由,1
法務部,1
執法,1
機關,3
監獄,1
管理,1
單位,1
行為,1
不當,1
過度,1
違反,1
保,1
外,1
規定,1
執行,1
法律,1
監委,3
執政,1
提名,1
調查,1
司法官,1
那,1
獨立,3
行使,3
職權,3
之間,1
範圍,1
爭議,1
介入,1
透過,1
協商,1
協調,1
機制,1
畫出,1
線,1
使,1
權力,1
扞格,1
