謝謝,2
主持人,1
提問,1
人,1
對於,1
國防,5
議題,2
所有,2
民選,1
總統,2
當中,1
對,4
著力,1
最,4
深,1
關注,1
國艦,4
國造,6
國機,2
自主,2
研發,1
很多,4
現代,1
科技,2
武器,1
有些,1
外,1
說明,2
保密,1
現在,3
進行式,1
軍艦,1
海巡,1
艦艇,1
由,1
廠商,1
進行,1
製造,1
建造,3
至於,2
講,1
潛水艦,1
克服,1
障礙,1
設計圖,2
完成,2
潛艦,1
廠房,1
蓋,1
事情,3
能力,1
外來,1
告訴,3
高級,1
教練機,1
原機,1
出現,1
那麼,2
換句話說,1
一些,1
強化,1
戰力,1
帶動,1
相關,1
產業,3
發展,3
南,1
台灣,5
跟中,1
經濟,1
非常,1
重要,5
每,1
談到,1
韓,1
市長,1
講到,1
弊案,1
提醒,1
慶富案,1
在,5
馬英九,1
政府,1
時代,1
發生,2
執政,1
時候,1
請,1
搞清楚,1
事實,1
假想,1
敵人,1
把,1
可能,1
被,1
進犯,1
可能性,1
做,1
全面,1
防守,2
策略,3
那,1
經過,1
跨,2
部會,1
軍種,1
防衛,1
重點,1
在於,2
對稱,1
戰爭,1
區域,1
安全,1
機制,1
參與,1
建構,1
民心,1
士氣,1
更,1
全,2
世界,2
多,1
上,2
民主,2
上面,1
很,1
國家,3
值得,1
協助,1
幫助,1
重視,1
