謝謝,1
白,1
先生,1
提出,1
問題,1
國防,3
從,1
不同,1
層面,4
處理,1
自製,1
內部,2
發展,2
基本,1
這些,2
武器,1
戰力,1
需要,2
外購,1
跟,5
韓,1
市長,1
同樣,1
軍人,1
子弟,1
出身,1
國家,1
領導人,1
最,3
重要,1
戰略,2
思維,1
避,1
戰,1
挑戰,1
畏戰,1
被,1
總統,3
派到,1
美國,3
採購,2
F16,1
人,1
成功,1
買到,1
坦白,1
講,1
今天,1
非常,2
嚴重,1
想,1
買,1
賣給,2
把,2
要,2
東西,1
價錢,1
貴,1
在,5
這樣,1
情況,1
之下,1
對於,3
自有,1
能力,1
特別,1
了解,1
說,1
假想敵,1
真正,1
假想,1
敵,1
外面,1
分化,1
相信,2
好,1
朋友,1
最後,1
斷交,2
時候,1
中,1
美,1
協防,1
條約,1
不到,1
小時,1
人民,1
自由,2
民主,2
價值,2
信心,2
馬英九,1
對,1
國軍,1
大,1
傷害,1
沒有,4
任何,1
配套,1
軍法,1
給,1
廢掉,1
部隊,2
紀律,1
打,1
仗,1
維護,1
做,1
各,1
方面,1
精神,1
物質,1
共同,1
考量,1
