韓,1
市長,1
父親,2
告訴,1
祖母,1
教導,2
舉頭,1
神明,2
用,1
這樣,1
信念,1
從政,2
政治,3
良心,2
事業,1
把,2
人民,3
疾苦,1
好好,2
關心,1
公門,1
好,1
修行,1
坦白,2
講,2
人,4
在,1
做,6
天,1
看,1
事實,2
上,4
腳印,1
忘記,1
努力,1
走遍,1
台灣,1
所有,2
地方,1
沒有,1
曉得,2
路標,1
宋楚瑜,4
開始,3
到,2
高速,1
公路,1
內急,1
上廁所,1
加油站,1
廁所,1
小,1
事,2
政府,2
大事,1
不當,1
不錯,1
被,3
誣衊,2
說,1
來,1
藍軍,1
罵,2
綠,1
綠軍,1
藍,1
紅,1
看看,1
大陸,1
網軍,1
前,1
時間,2
動員,1
搞,1
不紅不綠,1
真正,1
心,2
中,1
內心,1
事情,1
怕,1
嫌,1
廚房,2
太,1
熱,1
進,1
行,1
正,1
最後,1
老百姓,1
對,1
公道,1
離開,1
掌權,1
職務,1
很,2
長,1
需要,1
保鑣,1
街,1
走,1
好多,1
給,1
打招呼,1
裡面,1
安慰,1
台灣人,1
謝謝,1
