謝謝,2
主持人,1
仔細,1
聆聽,1
宋,1
先生,1
講法,1
在,6
過去,1
時間,1
很多,3
事情,5
溝通,1
機會,1
直接,1
間接,1
講,1
壞,1
跟,4
問,2
想,2
誤解,1
像,1
想像,1
那樣,1
情況,1
說,2
告訴,1
過,1
對於,1
現在,4
發生,1
需要,3
解,1
上,2
政見會,1
完,1
選舉,1
結束,1
以後,1
怎樣,2
資訊,1
解說,1
做,2
至於,2
剛才,1
鄒,1
總編輯,1
提到,1
問題,1
每,2
領導人,4
擔任,1
時候,2
局勢,2
最,3
大,2
挑戰,2
那麼,4
台灣,7
莫過,1
在於,1
中國,1
擴張,1
企圖心,1
越來越,2
強,1
整,1
區域,1
複雜,1
主權,2
民主,2
自由,2
方式,2
被,2
削弱,1
破壞,1
危機,1
存在,1
此時,1
此刻,1
重要,3
窮盡,1
所有,1
辦法,1
維持,1
保護,1
同時,1
讓,4
生活,1
持續,1
世代,1
人,1
年輕人,1
能力,1
權力,1
決定,1
對,1
未來,5
選擇,1
美,1
中,1
貿易戰,1
帶來,1
世界,1
經濟,3
體系,1
調整,1
產業鍊,1
改變,3
變局,2
當中,2
帶給,1
布局,1
變為,1
供應,1
鏈,1
核心,1
主導,1
新,1
產業,2
發展,2
佔,1
一席之地,1
國際,1
更深,1
連結,2
國家,1
政治,1
各,1
方面,1
很,1
深,1
繼續,1
做下去,1
